name,longitude,latitude,prov,date,key
"Lycorma delicatula (White, 1845)",128.410662,37.376329,gbif,2020-08-17,2851097106
"Lycorma delicatula (White, 1845)",-74.298645,40.648857,gbif,2020-08-17,2851100160
"Lycorma delicatula (White, 1845)",-75.191833,39.961078,gbif,2020-08-09,2851106251
"Lycorma delicatula (White, 1845)",-74.416117,40.477399,gbif,2020-08-18,2851107301
"Lycorma delicatula (White, 1845)",-74.012041,40.711267,gbif,2020-08-13,2851108606
"Lycorma delicatula (White, 1845)",-74.885573,39.933841,gbif,2020-08-15,2851114943
"Lycorma delicatula (White, 1845)",-71.519236,42.141566,gbif,2020-08-20,2851117559
"Lycorma delicatula (White, 1845)",-75.343687,40.088081,gbif,2020-08-15,2851124926
"Lycorma delicatula (White, 1845)",-76.193572,40.022761,gbif,2020-08-14,2851126225
"Lycorma delicatula (White, 1845)",-74.45314,40.637523,gbif,2020-08-06,2851132651
"Lycorma delicatula (White, 1845)",-75.905687,40.336328,gbif,2020-08-15,2851136016
"Lycorma delicatula (White, 1845)",-75.08409,40.174194,gbif,2020-08-08,2851138911
"Lycorma delicatula (White, 1845)",-75.19744,39.956665,gbif,2020-08-06,2851143593
"Lycorma delicatula (White, 1845)",-75.31347,40.019745,gbif,2020-08-05,2851144338
"Lycorma delicatula (White, 1845)",-75.128452,40.085892,gbif,2020-08-08,2851144815
"Lycorma delicatula (White, 1845)",-74.97908,40.092103,gbif,2020-08-12,2851146644
"Lycorma delicatula (White, 1845)",-76.304489,40.037425,gbif,2020-08-08,2851151924
"Lycorma delicatula (White, 1845)",-75.226759,39.94962,gbif,2020-08-17,2851163150
"Lycorma delicatula (White, 1845)",-75.193219,39.951392,gbif,2020-08-06,2851164580
"Lycorma delicatula (White, 1845)",-75.250978,40.135971,gbif,2020-08-10,2851168149
"Lycorma delicatula (White, 1845)",-75.496392,40.628333,gbif,2020-08-13,2851169716
"Lycorma delicatula (White, 1845)",-75.289392,39.881487,gbif,2020-08-18,2851171400
"Lycorma delicatula (White, 1845)",-76.59955,40.313553,gbif,2020-08-12,2851183446
"Lycorma delicatula (White, 1845)",-75.152592,39.939842,gbif,2020-08-18,2851186420
"Lycorma delicatula (White, 1845)",-74.644143,40.347997,gbif,2020-08-10,2851189617
"Lycorma delicatula (White, 1845)",-74.49165,40.635326,gbif,2020-08-16,2851190164
"Lycorma delicatula (White, 1845)",-74.524617,40.471758,gbif,2020-08-15,2851193881
"Lycorma delicatula (White, 1845)",-75.556962,39.84608,gbif,2020-08-14,2851194816
"Lycorma delicatula (White, 1845)",-75.659987,40.594365,gbif,2020-08-05,2851195427
"Lycorma delicatula (White, 1845)",127.133534,36.788309,gbif,2020-08-16,2851195965
"Lycorma delicatula (White, 1845)",-74.473753,40.612449,gbif,2020-08-02,2851196632
"Lycorma delicatula (White, 1845)",-75.185686,40.167067,gbif,2020-08-11,2851199263
"Lycorma delicatula (White, 1845)",128.389977,37.370474,gbif,2020-08-08,2851200828
"Lycorma delicatula (White, 1845)",-75.121711,40.973603,gbif,2020-08-13,2851202636
"Lycorma delicatula (White, 1845)",-75.176904,39.997958,gbif,2020-08-05,2851204417
"Lycorma delicatula (White, 1845)",-75.504321,39.825742,gbif,2020-08-01,2851206456
"Lycorma delicatula (White, 1845)",-75.74772,40.177115,gbif,2020-08-09,2851208074
"Lycorma delicatula (White, 1845)",-75.203244,39.948996,gbif,2020-08-17,2851209187
"Lycorma delicatula (White, 1845)",-74.665175,40.560267,gbif,2020-08-13,2851209661
"Lycorma delicatula (White, 1845)",-74.987458,39.920388,gbif,2020-08-04,2851211320
"Lycorma delicatula (White, 1845)",-75.630969,40.335155,gbif,2020-08-08,2851211968
"Lycorma delicatula (White, 1845)",-75.686552,39.983365,gbif,2020-08-10,2851212259
"Lycorma delicatula (White, 1845)",-74.227338,40.54668,gbif,2020-08-03,2851213756
"Lycorma delicatula (White, 1845)",-75.381656,40.621449,gbif,2020-08-20,2851216591
"Lycorma delicatula (White, 1845)",-75.383486,39.907408,gbif,2020-08-09,2851220011
"Lycorma delicatula (White, 1845)",-74.988807,40.630723,gbif,2020-08-16,2851221100
"Lycorma delicatula (White, 1845)",-74.668074,40.3154,gbif,2020-08-10,2851225207
"Lycorma delicatula (White, 1845)",-74.824534,40.035153,gbif,2020-08-12,2851225418
"Lycorma delicatula (White, 1845)",-74.657647,40.357912,gbif,2020-08-12,2851229501
"Lycorma delicatula (White, 1845)",-75.366094,40.585066,gbif,2020-08-15,2851229877
"Lycorma delicatula (White, 1845)",-74.732767,40.581835,gbif,2020-08-15,2851249943
"Lycorma delicatula (White, 1845)",-75.795624,40.387301,gbif,2020-08-12,2851256465
"Lycorma delicatula (White, 1845)",-76.172586,39.893778,gbif,2020-08-18,2851261374
"Lycorma delicatula (White, 1845)",-74.404805,40.736972,gbif,2020-08-11,2851262319
"Lycorma delicatula (White, 1845)",-74.886528,40.384747,gbif,2020-08-12,2851262413
"Lycorma delicatula (White, 1845)",-74.767716,40.77338,gbif,2020-08-15,2851273915
"Lycorma delicatula (White, 1845)",-74.7595,40.540607,gbif,2020-08-16,2851279030
"Lycorma delicatula (White, 1845)",-75.214028,39.929778,gbif,2020-08-15,2851292936
"Lycorma delicatula (White, 1845)",-76.8,40.3,gbif,2020-08-01,2855707706
"Lycorma delicatula (White, 1845)",128.389977,37.370474,gbif,2020-08-21,2856473615
"Lycorma delicatula (White, 1845)",-75.60187,40.226434,gbif,2020-08-22,2856474817
"Lycorma delicatula (White, 1845)",-74.7229,40.293125,gbif,2020-08-22,2856476825
"Lycorma delicatula (White, 1845)",-74.522877,40.471726,gbif,2020-08-23,2856477959
"Lycorma delicatula (White, 1845)",-74.703688,40.473384,gbif,2020-08-20,2856482091
"Lycorma delicatula (White, 1845)",-74.562497,40.592842,gbif,2020-08-15,2856482218
"Lycorma delicatula (White, 1845)",-76.308608,40.158292,gbif,2020-08-23,2856487006
"Lycorma delicatula (White, 1845)",-74.895462,40.070478,gbif,2020-08-22,2856487817
"Lycorma delicatula (White, 1845)",-74.558112,40.475187,gbif,2020-08-23,2856487957
"Lycorma delicatula (White, 1845)",-74.750825,40.661512,gbif,2020-08-15,2856490846
"Lycorma delicatula (White, 1845)",-75.260483,39.858503,gbif,2020-08-23,2856493901
"Lycorma delicatula (White, 1845)",-75.19856,39.952585,gbif,2020-08-21,2856494672
"Lycorma delicatula (White, 1845)",-74.403082,40.612277,gbif,2020-08-23,2856494925
"Lycorma delicatula (White, 1845)",-75.199664,40.613895,gbif,2020-08-22,2856495825
"Lycorma delicatula (White, 1845)",-76.096764,40.910662,gbif,2020-08-24,2856496111
"Lycorma delicatula (White, 1845)",-75.975983,40.795238,gbif,2020-08-25,2856504290
"Lycorma delicatula (White, 1845)",-75.975997,40.795405,gbif,2020-08-22,2856506748
"Lycorma delicatula (White, 1845)",-75.815024,39.762362,gbif,2020-08-21,2856508933
"Lycorma delicatula (White, 1845)",-74.769791,40.830949,gbif,2020-08-21,2856510660
"Lycorma delicatula (White, 1845)",128.457013,37.493426,gbif,2020-08-21,2856510722
"Lycorma delicatula (White, 1845)",-74.662653,40.348966,gbif,2020-08-24,2856513091
"Lycorma delicatula (White, 1845)",-75.030186,39.8848,gbif,2020-08-20,2856516570
"Lycorma delicatula (White, 1845)",-74.726297,40.331526,gbif,2020-08-23,2856517942
"Lycorma delicatula (White, 1845)",-75.23168,40.190831,gbif,2020-08-19,2856520733
"Lycorma delicatula (White, 1845)",-74.725875,40.331905,gbif,2020-08-23,2856524905
"Lycorma delicatula (White, 1845)",-74.58848,40.482877,gbif,2020-08-22,2856525815
"Lycorma delicatula (White, 1845)",-74.011037,40.710818,gbif,2020-08-25,2856528172
"Lycorma delicatula (White, 1845)",-75.173694,39.948925,gbif,2020-08-22,2856528806
"Lycorma delicatula (White, 1845)",-71.183306,42.209945,gbif,2020-08-21,2856537682
"Lycorma delicatula (White, 1845)",-74.322822,40.52863,gbif,2020-08-22,2856537852
"Lycorma delicatula (White, 1845)",-75.73264,39.909637,gbif,2020-08-23,2856537931
"Lycorma delicatula (White, 1845)",-74.703688,40.473384,gbif,2020-08-20,2856543068
"Lycorma delicatula (White, 1845)",-74.431983,40.440563,gbif,2020-08-22,2856547998
"Lycorma delicatula (White, 1845)",-74.833358,40.274697,gbif,2020-08-21,2856554781
"Lycorma delicatula (White, 1845)",-74.721497,40.232132,gbif,2020-08-21,2856555636
"Lycorma delicatula (White, 1845)",-75.099809,40.437403,gbif,2020-08-22,2856555833
"Lycorma delicatula (White, 1845)",-74.421037,40.474187,gbif,2020-08-24,2856556065
"Lycorma delicatula (White, 1845)",-75.142024,40.167527,gbif,2020-08-25,2856556255
"Lycorma delicatula (White, 1845)",128.389977,37.370474,gbif,2020-08-22,2856562724
"Lycorma delicatula (White, 1845)",-74.969828,40.907382,gbif,2020-08-24,2856565034
"Lycorma delicatula (White, 1845)",-74.819337,40.650462,gbif,2020-08-22,2856566095
"Lycorma delicatula (White, 1845)",-75.769988,39.748435,gbif,2020-08-17,2856566973
"Lycorma delicatula (White, 1845)",-74.011748,40.710652,gbif,2020-08-23,2856568907
"Lycorma delicatula (White, 1845)",-75.47793,39.822986,gbif,2020-08-22,2856571814
"Lycorma delicatula (White, 1845)",-75.087958,40.285289,gbif,2020-08-22,2856572811
"Lycorma delicatula (White, 1845)",-76.843882,40.277503,gbif,2020-08-26,2856577312
"Lycorma delicatula (White, 1845)",-74.921412,40.217398,gbif,2020-08-26,2856579360
"Lycorma delicatula (White, 1845)",-75.40204,40.558827,gbif,2020-08-27,2856580489
"Lycorma delicatula (White, 1845)",-75.690517,39.860846,gbif,2020-08-26,2856602349
"Lycorma delicatula (White, 1845)",-75.7281,39.715819,gbif,2020-08-23,2856609995
"Lycorma delicatula (White, 1845)",-75.123643,39.973364,gbif,2020-08-23,2856615953
"Lycorma delicatula (White, 1845)",-74.751612,40.661775,gbif,2020-08-15,2856618838
"Lycorma delicatula (White, 1845)",-75.072486,40.113936,gbif,2020-08-22,2856618904
"Lycorma delicatula (White, 1845)",-74.925521,40.363767,gbif,2020-08-18,2856619548
"Lycorma delicatula (White, 1845)",-74.940308,40.330376,gbif,2020-08-20,2856622162
"Lycorma delicatula (White, 1845)",-76.097892,40.91045,gbif,2020-08-24,2856623076
"Lycorma delicatula (White, 1845)",128.389977,37.375463,gbif,2020-08-21,2856625599
"Lycorma delicatula (White, 1845)",-74.512613,40.539829,gbif,2020-08-20,2856628889
"Lycorma delicatula (White, 1845)",-74.532754,40.602457,gbif,2020-08-21,2856632873
"Lycorma delicatula (White, 1845)",-74.826012,40.854757,gbif,2020-08-22,2856633835
"Lycorma delicatula (White, 1845)",-75.456512,40.192574,gbif,2020-08-24,2856634130
"Lycorma delicatula (White, 1845)",-74.495058,40.404026,gbif,2020-08-26,2856647403
"Lycorma delicatula (White, 1845)",-76.170657,40.590363,gbif,2020-08-22,2856653930
"Lycorma delicatula (White, 1845)",-75.543289,39.827767,gbif,2020-08-23,2856656171
"Lycorma delicatula (White, 1845)",-75.380221,40.730421,gbif,2020-08-24,2856661056
"Lycorma delicatula (White, 1845)",-75.40196,40.559056,gbif,2020-08-27,2856668534
"Lycorma delicatula (White, 1845)",-76.544563,40.483025,gbif,2020-08-26,2856673367
"Lycorma delicatula (White, 1845)",-75.113036,40.168983,gbif,2020-08-26,2856684427
"Lycorma delicatula (White, 1845)",-74.92173,39.900936,gbif,2020-08-26,2856690395
"Lycorma delicatula (White, 1845)",-75.403077,40.558701,gbif,2020-08-27,2856695503
"Lycorma delicatula (White, 1845)",-75.403042,40.558123,gbif,2020-08-27,2856695504
"Lycorma delicatula (White, 1845)",-75.550622,39.809983,gbif,2020-08-23,2856696894
"Lycorma delicatula (White, 1845)",-74.673581,40.370628,gbif,2020-08-26,2856708374
"Lycorma delicatula (White, 1845)",-75.182538,40.979086,gbif,2020-08-27,2856713516
"Lycorma delicatula (White, 1845)",-75.671,39.876546,gbif,2020-08-15,2856717823
"Lycorma delicatula (White, 1845)",-75.191679,40.135141,gbif,2020-08-23,2856720288
"Lycorma delicatula (White, 1845)",-74.563675,40.474347,gbif,2020-08-23,2856734045
"Lycorma delicatula (White, 1845)",-74.170683,40.738975,gbif,2020-08-24,2856739078
"Lycorma delicatula (White, 1845)",128.389977,37.370474,gbif,2020-08-24,2856744029
"Lycorma delicatula (White, 1845)",-74.811519,40.861322,gbif,2020-08-21,2856745662
"Lycorma delicatula (White, 1845)",127.424289,36.640171,gbif,2020-08-23,2856747906
"Lycorma delicatula (White, 1845)",-74.967848,40.636557,gbif,2020-08-21,2856750671
"Lycorma delicatula (White, 1845)",-75.36,39.978161,gbif,2020-08-23,2856750907
"Lycorma delicatula (White, 1845)",-75.192617,40.135669,gbif,2020-08-23,2856761276
"Lycorma delicatula (White, 1845)",-75.260475,39.858437,gbif,2020-08-23,2856762934
"Lycorma delicatula (White, 1845)",-75.119408,40.522055,gbif,2020-08-25,2856764226
"Lycorma delicatula (White, 1845)",-75.594074,39.570123,gbif,2020-08-22,2856765777
"Lycorma delicatula (White, 1845)",-75.191545,40.134959,gbif,2020-08-23,2856772278
"Lycorma delicatula (White, 1845)",-74.899025,40.672905,gbif,2020-08-22,2856772831
"Lycorma delicatula (White, 1845)",-75.402102,40.558583,gbif,2020-08-27,2856786476
"Lycorma delicatula (White, 1845)",-75.384317,40.630378,gbif,2020-08-26,2856809371
"Lycorma delicatula (White, 1845)",-76.160482,39.983053,gbif,2020-08-26,2856813363
"Lycorma delicatula (White, 1845)",-75.015255,40.570363,gbif,2020-08-27,2856825488
"Lycorma delicatula (White, 1845)",-75.403535,40.558432,gbif,2020-08-27,2856827487
"Lycorma delicatula (White, 1845)",-75.663337,39.630278,gbif,2020-08-26,2856830330
"Lycorma delicatula (White, 1845)",-75.898974,39.82043,gbif,2020-08-26,2856833501
"Lycorma delicatula (White, 1845)",-74.567998,40.815608,gbif,2020-08-27,2856860447
"Lycorma delicatula (White, 1845)",-76.441019,40.254508,gbif,2020-08-26,2856865347
"Lycorma delicatula (White, 1845)",-75.383992,40.620956,gbif,2020-08-08,2856866427
"Lycorma delicatula (White, 1845)",-75.164025,39.950428,gbif,2020-08-30,2859890997
"Lycorma delicatula (White, 1845)",-74.571395,40.717537,gbif,2020-08-30,2859893983
"Lycorma delicatula (White, 1845)",-75.141196,40.10173,gbif,2020-08-29,2859906809
"Lycorma delicatula (White, 1845)",-75.14274,40.971858,gbif,2020-08-29,2859907829
"Lycorma delicatula (White, 1845)",-74.619295,40.624558,gbif,2020-08-28,2859912650
"Lycorma delicatula (White, 1845)",-75.789461,40.239321,gbif,2020-08-31,2859914105
"Lycorma delicatula (White, 1845)",-75.700782,40.833535,gbif,2020-08-31,2859916080
"Lycorma delicatula (White, 1845)",-74.37895,40.692146,gbif,2020-08-30,2859918039
"Lycorma delicatula (White, 1845)",-75.113276,40.968095,gbif,2020-08-30,2859922925
"Lycorma delicatula (White, 1845)",-74.802769,40.436157,gbif,2020-08-29,2859924728
"Lycorma delicatula (White, 1845)",-75.00402,39.934366,gbif,2020-08-27,2859926197
"Lycorma delicatula (White, 1845)",-75.678999,39.872912,gbif,2020-08-23,2859933623
"Lycorma delicatula (White, 1845)",-75.147361,39.963037,gbif,2020-08-26,2859940820
"Lycorma delicatula (White, 1845)",-76.36059,40.276747,gbif,2020-08-28,2859944644
"Lycorma delicatula (White, 1845)",-74.904045,40.557062,gbif,2020-08-30,2859944974
"Lycorma delicatula (White, 1845)",-74.591335,40.778852,gbif,2020-08-31,2859945091
"Lycorma delicatula (White, 1845)",-75.8352,40.361204,gbif,2020-08-29,2859952837
"Lycorma delicatula (White, 1845)",-75.677688,39.871587,gbif,2020-08-28,2859954644
"Lycorma delicatula (White, 1845)",-75.382221,40.628994,gbif,2020-08-28,2859962664
"Lycorma delicatula (White, 1845)",-75.331591,40.012734,gbif,2020-08-30,2859965982
"Lycorma delicatula (White, 1845)",-75.147805,39.947781,gbif,2020-08-29,2859968798
"Lycorma delicatula (White, 1845)",-74.703653,40.4677,gbif,2020-08-30,2859974902
"Lycorma delicatula (White, 1845)",-75.403632,40.55877,gbif,2020-08-27,2859984591
"Lycorma delicatula (White, 1845)",-75.8352,40.361204,gbif,2020-08-29,2859984858
"Lycorma delicatula (White, 1845)",-74.630005,40.374783,gbif,2020-08-30,2859987969
"Lycorma delicatula (White, 1845)",-75.40256,40.559151,gbif,2020-08-27,2860020456
"Lycorma delicatula (White, 1845)",-75.729072,39.715497,gbif,2020-08-30,2860052253
"Lycorma delicatula (White, 1845)",-75.404194,40.558574,gbif,2020-08-27,2860060390
"Lycorma delicatula (White, 1845)",-74.932613,41.054519,gbif,2020-08-25,2860061845
"Lycorma delicatula (White, 1845)",-75.513089,40.011308,gbif,2020-08-29,2860076762
"Lycorma delicatula (White, 1845)",-75.015875,40.569772,gbif,2020-08-31,2860077051
"Lycorma delicatula (White, 1845)",-74.795272,40.297091,gbif,2020-08-12,2860083114
"Lycorma delicatula (White, 1845)",-74.85698,40.699253,gbif,2020-08-29,2860090856
"Lycorma delicatula (White, 1845)",-74.981613,40.035763,gbif,2020-08-30,2860098960
"Lycorma delicatula (White, 1845)",-75.349078,41.042595,gbif,2020-08-22,2860100803
"Lycorma delicatula (White, 1845)",-73.637752,40.654723,gbif,2020-08-31,2860105136
"Lycorma delicatula (White, 1845)",-75.137397000000007,40.746765,gbif,2020-08-31,2860110110
"Lycorma delicatula (White, 1845)",127.00315,37.532875,gbif,2020-08-29,2860112731
"Lycorma delicatula (White, 1845)",-74.898797,40.07105,gbif,2020-08-30,2860120940
"Lycorma delicatula (White, 1845)",-75.6789,39.87294,gbif,2020-08-23,2860126635
"Lycorma delicatula (White, 1845)",-75.5,39.9,gbif,2020-08-30,2860130962
"Lycorma delicatula (White, 1845)",-74.402222,40.675278,gbif,2020-08-28,2860133637
"Lycorma delicatula (White, 1845)",-75.985388,40.636303,gbif,2020-08-30,2860134007
"Lycorma delicatula (White, 1845)",-74.745872,40.257538,gbif,2020-08-31,2860146230
"Lycorma delicatula (White, 1845)",-75.851178,39.769862,gbif,2020-08-31,2860147165
"Lycorma delicatula (White, 1845)",-75.254722,40.051885,gbif,2020-08-30,2860151946
"Lycorma delicatula (White, 1845)",-74.848941,40.63291,gbif,2020-08-31,2860152087
"Lycorma delicatula (White, 1845)",-74.750664,40.278012,gbif,2020-08-28,2860160603
"Lycorma delicatula (White, 1845)",-75.18225,39.967445,gbif,2020-08-29,2860160795
"Lycorma delicatula (White, 1845)",-75.979963,40.645576,gbif,2020-08-30,2860161286
"Lycorma delicatula (White, 1845)",-75.6091,40.784338,gbif,2020-08-26,2860164559
"Lycorma delicatula (White, 1845)",-78.167238,39.182275,gbif,2020-08-29,2860169734
"Lycorma delicatula (White, 1845)",-74.568663,40.5943,gbif,2020-08-25,2860179566
"Lycorma delicatula (White, 1845)",-75.083145,39.908896,gbif,2020-08-31,2860183093
"Lycorma delicatula (White, 1845)",-74.568663,40.5943,gbif,2020-08-25,2860183555
"Lycorma delicatula (White, 1845)",-75.402904,40.558987,gbif,2020-08-27,2860218407
"Lycorma delicatula (White, 1845)",-75.402083,40.5588,gbif,2020-08-27,2860245482
"Lycorma delicatula (White, 1845)",-75.330283,40.130786,gbif,2020-08-30,2860253357
"Lycorma delicatula (White, 1845)",-75.402451,40.558687,gbif,2020-08-28,2860253456
"Lycorma delicatula (White, 1845)",-74.572296,40.510831,gbif,2020-08-25,2860276390
"Lycorma delicatula (White, 1845)",-75.403022000000007,40.558613,gbif,2020-08-27,2860285405
"Lycorma delicatula (White, 1845)",-74.802238,41.027364,gbif,2020-08-22,2862287506
"Lycorma delicatula (White, 1845)",-75.251113,39.996322,gbif,2020-08-13,2862312464
"Lycorma delicatula (White, 1845)",-75.760292,39.717413,gbif,2020-08-21,2862319193
"Lycorma delicatula (White, 1845)",-75.25962,40.041229,gbif,2020-08-10,2862374726
"Lycorma delicatula (White, 1845)",-74.905062,40.3187,gbif,2020-08-28,2862500719
"Lycorma delicatula (White, 1845)",-75.199822,39.943255,gbif,2020-08-18,2862523085
"Lycorma delicatula (White, 1845)",-75.400458,40.558828,gbif,2020-08-27,2862561582
"Lycorma delicatula (White, 1845)",-75.121017,40.973583,gbif,2020-08-03,2864715565
"Lycorma delicatula (White, 1845)",-75.402028,40.558282,gbif,2020-08-27,2864751615
"Lycorma delicatula (White, 1845)",-75.403583,40.557926,gbif,2020-08-30,2864787672
"Lycorma delicatula (White, 1845)",-74.645408,40.668112,gbif,2020-08-22,2864865379
"Lycorma delicatula (White, 1845)",119.002806,29.377325,gbif,2020-08-13,2868247486
"Lycorma delicatula (White, 1845)",-74.580782,40.628835,gbif,2020-08-20,2868347481
"Lycorma delicatula (White, 1845)",-74.352778,40.690556,gbif,2020-08-21,2873914486
"Lycorma delicatula (White, 1845)",-75.472917,40.182961,gbif,2020-08-22,2873944861
"Lycorma delicatula (White, 1845)",-75.011764,40.235212,gbif,2020-08-28,2874030587
"Lycorma delicatula (White, 1845)",-75.835753,39.992356,gbif,2020-08-10,2883162022
"Lycorma delicatula (White, 1845)",-75.050462,39.913228,gbif,2020-09-01,2859945242
"Lycorma delicatula (White, 1845)",-74.741249,40.304859,gbif,2020-09-01,2859963280
"Lycorma delicatula (White, 1845)",-76.098403,40.910267,gbif,2020-09-03,2860020479
"Lycorma delicatula (White, 1845)",-75.690285,40.839305,gbif,2020-09-03,2860027370
"Lycorma delicatula (White, 1845)",-75.405712,40.558812,gbif,2020-09-03,2860034407
"Lycorma delicatula (White, 1845)",-75.440927,39.874789,gbif,2020-09-03,2860035416
"Lycorma delicatula (White, 1845)",-76.098647,40.910232,gbif,2020-09-03,2860043474
"Lycorma delicatula (White, 1845)",-73.064307,40.801657,gbif,2020-09-03,2860048460
"Lycorma delicatula (White, 1845)",-75.098888,40.071964,gbif,2020-09-02,2860059319
"Lycorma delicatula (White, 1845)",-76.465511,40.351136,gbif,2020-09-02,2860068323
"Lycorma delicatula (White, 1845)",-75.623123,39.872721,gbif,2020-09-01,2860076224
"Lycorma delicatula (White, 1845)",-75.615304,40.023906,gbif,2020-09-03,2860081398
"Lycorma delicatula (White, 1845)",-75.47737,39.8383,gbif,2020-09-02,2860106352
"Lycorma delicatula (White, 1845)",-75.440932,39.874671,gbif,2020-09-03,2860106455
"Lycorma delicatula (White, 1845)",-75.712983,40.144046,gbif,2020-09-01,2860117451
"Lycorma delicatula (White, 1845)",-75.751849000000007,39.671001,gbif,2020-09-01,2860126267
"Lycorma delicatula (White, 1845)",-74.816793,40.565412,gbif,2020-09-01,2860132206
"Lycorma delicatula (White, 1845)",-75.08332,39.908966,gbif,2020-09-01,2860161215
"Lycorma delicatula (White, 1845)",-75.140994,39.942314,gbif,2020-09-01,2860181240
"Lycorma delicatula (White, 1845)",-75.253464,39.97243,gbif,2020-09-01,2860184188
"Lycorma delicatula (White, 1845)",-74.555284,40.326774,gbif,2020-09-03,2860191386
"Lycorma delicatula (White, 1845)",-75.440969,39.874714,gbif,2020-09-03,2860210403
"Lycorma delicatula (White, 1845)",-75.442866,39.873698,gbif,2020-09-03,2860214427
"Lycorma delicatula (White, 1845)",-75.441068,39.874883,gbif,2020-09-03,2860215472
"Lycorma delicatula (White, 1845)",-75.404347,40.558582,gbif,2020-09-02,2860225405
"Lycorma delicatula (White, 1845)",-75.44084,39.874619,gbif,2020-09-03,2860229472
"Lycorma delicatula (White, 1845)",-75.440956,39.874832,gbif,2020-09-03,2860240508
"Lycorma delicatula (White, 1845)",-75.09699,39.994111,gbif,2020-09-03,2860243494
"Lycorma delicatula (White, 1845)",-75.401925,40.558883,gbif,2020-09-03,2860246448
"Lycorma delicatula (White, 1845)",-75.714735,40.002827,gbif,2020-09-03,2860256428
"Lycorma delicatula (White, 1845)",-75.441364,39.874998,gbif,2020-09-03,2860258407
"Lycorma delicatula (White, 1845)",-75.195663,39.955997000000004,gbif,2020-09-03,2860265444
"Lycorma delicatula (White, 1845)",-75.685832,40.060726,gbif,2020-09-02,2860266312
"Lycorma delicatula (White, 1845)",-75.196228,39.956467,gbif,2020-09-03,2860273384
"Lycorma delicatula (White, 1845)",-75.440959,39.874707,gbif,2020-09-03,2860276432
"Lycorma delicatula (White, 1845)",-76.395202,40.310419,gbif,2020-09-02,2860283315
"Lycorma delicatula (White, 1845)",-74.836012,40.644602,gbif,2020-09-04,2862284624
"Lycorma delicatula (White, 1845)",-75.359857,39.8603,gbif,2020-09-03,2862285545
"Lycorma delicatula (White, 1845)",-74.780089,40.268196,gbif,2020-09-04,2862285597
"Lycorma delicatula (White, 1845)",-76.096786,40.910805,gbif,2020-09-07,2862286076
"Lycorma delicatula (White, 1845)",-74.532837,40.602725,gbif,2020-09-05,2862286885
"Lycorma delicatula (White, 1845)",-74.649842,40.351575,gbif,2020-09-04,2862287637
"Lycorma delicatula (White, 1845)",-74.011362,40.71092,gbif,2020-09-09,2862289250
"Lycorma delicatula (White, 1845)",-76.096778,40.910655,gbif,2020-09-07,2862291117
"Lycorma delicatula (White, 1845)",-76.098586,40.910412,gbif,2020-09-08,2862292298
"Lycorma delicatula (White, 1845)",-74.011269,40.710389,gbif,2020-09-05,2862292725
"Lycorma delicatula (White, 1845)",-101.015625,42.50641,gbif,2020-09-05,2862292948
"Lycorma delicatula (White, 1845)",-75.362457,39.980095,gbif,2020-09-08,2862293204
"Lycorma delicatula (White, 1845)",-74.011269,40.710389,gbif,2020-09-05,2862294711
"Lycorma delicatula (White, 1845)",-75.407312,39.905112,gbif,2020-09-04,2862296834
"Lycorma delicatula (White, 1845)",-74.011269,40.710389,gbif,2020-09-05,2862297741
"Lycorma delicatula (White, 1845)",-74.028951,40.883407,gbif,2020-09-07,2862300088
"Lycorma delicatula (White, 1845)",-76.097739,40.910583,gbif,2020-09-07,2862301048
"Lycorma delicatula (White, 1845)",-74.168363,40.737288,gbif,2020-09-08,2862302191
"Lycorma delicatula (White, 1845)",-74.011269,40.710389,gbif,2020-09-05,2862302741
"Lycorma delicatula (White, 1845)",-76.09613,40.910512,gbif,2020-09-07,2862303108
"Lycorma delicatula (White, 1845)",-75.310263,40.03527,gbif,2020-09-08,2862305184
"Lycorma delicatula (White, 1845)",-76.293473,40.475239,gbif,2020-09-08,2862305239
"Lycorma delicatula (White, 1845)",-74.011269,40.710389,gbif,2020-09-05,2862305701
"Lycorma delicatula (White, 1845)",-74.011379,40.709957,gbif,2020-09-04,2862306586
"Lycorma delicatula (White, 1845)",-74.818477,40.595116,gbif,2020-09-07,2862310166
"Lycorma delicatula (White, 1845)",-74.028861,40.883392,gbif,2020-09-04,2862311692
"Lycorma delicatula (White, 1845)",-75.404317,40.049656,gbif,2020-09-06,2862315882
"Lycorma delicatula (White, 1845)",-75.054632,40.135195,gbif,2020-09-04,2862316633
"Lycorma delicatula (White, 1845)",-74.011269,40.710389,gbif,2020-09-05,2862322750
"Lycorma delicatula (White, 1845)",-75.140704,40.630541,gbif,2020-09-07,2862323271
"Lycorma delicatula (White, 1845)",-76.0969,40.910508,gbif,2020-09-08,2862324259
"Lycorma delicatula (White, 1845)",-75.038864,40.293167,gbif,2020-09-07,2862325089
"Lycorma delicatula (White, 1845)",-74.756698,40.219214,gbif,2020-09-04,2862325621
"Lycorma delicatula (White, 1845)",-76.09845,40.910253,gbif,2020-09-08,2862327197
"Lycorma delicatula (White, 1845)",-75.1101,40.008408,gbif,2020-09-08,2862328275
"Lycorma delicatula (White, 1845)",-75.153847,39.947533,gbif,2020-09-05,2862330726
"Lycorma delicatula (White, 1845)",-75.140704,40.630541,gbif,2020-09-07,2862332228
"Lycorma delicatula (White, 1845)",-74.71653,40.683242,gbif,2020-09-04,2862332639
