name,decimalLatitude,decimalLongitude
Ailanthus altissima,44.581944,33.580556
Ailanthus altissima,37.971782,-121.861398
Ailanthus altissima,47.00476,-2.22183
Ailanthus altissima,42.49468,3.1822
Ailanthus altissima,44.64891,1.928
Ailanthus altissima,43.45279,3.30265
Ailanthus altissima,45.66642,6.91879
Ailanthus altissima,49.503319,8.556223
Ailanthus altissima,48.78483,1.43474
Ailanthus altissima,40.35,0.01
Ailanthus altissima,45.58087,6.78435
Ailanthus altissima,52.551563,13.330708
Ailanthus altissima,43.70415,3.5592800000000002
Ailanthus altissima,50.467972,4.900024
Ailanthus altissima,26.142036,-81.79481
Ailanthus altissima,45.32327,6.38352
Ailanthus altissima,44.73101,4.70516
Ailanthus altissima,40.30707,-7.87122
Ailanthus altissima,39.73775,-121.823778
Ailanthus altissima,46.02347,4.05683
Ailanthus altissima,51.19701,4.43338
Ailanthus altissima,39.737778,-121.823889
Ailanthus altissima,44.551,4.69972
Ailanthus altissima,48.8543,2.3483
Ailanthus altissima,24.24,121.25
Ailanthus altissima,40.662781,21.551941
Ailanthus altissima,37.642357,13.688632
Ailanthus altissima,45.09469,1.53804
Ailanthus altissima,45.7542,3.08561
Ailanthus altissima,43.69025,3.74828
Ailanthus altissima,38.98,-0.93
Ailanthus altissima,43.64635,6.95731
Ailanthus altissima,39.37,-0.84
Ailanthus altissima,39.38,-0.83
Ailanthus altissima,43.94769,4.55096
Ailanthus altissima,50.59207,3.07049
Ailanthus altissima,44.99902,4.84025
Ailanthus altissima,40.580559,21.77083
Ailanthus altissima,43.70412,3.83783
Ailanthus altissima,45.51064,6.13859
Ailanthus altissima,48.96932,1.83899
Ailanthus altissima,45.76502,-0.66817
Ailanthus altissima,49.905415,8.547449
Ailanthus altissima,38.68,-0.69
Ailanthus altissima,43.63497,6.96055
Ailanthus altissima,43.95707,4.5271
Ailanthus altissima,50.467977,4.899751
Ailanthus altissima,39.43,-0.47
Ailanthus altissima,39.37,-0.85
Ailanthus altissima,48.72301,7.14808
Ailanthus altissima,43.63131,3.89195
Ailanthus altissima,38.563512,-121.398554
Ailanthus altissima,48.79274,2.25132
Ailanthus altissima,45.78057,-0.15393
Ailanthus altissima,42.996389,-71.459444
Ailanthus altissima,56.354307,16.410963
Ailanthus altissima,51.07062,4.73281
Ailanthus altissima,34.52163,-112.46194
Ailanthus altissima,43.18251,2.99487
Ailanthus altissima,43.17608,3.09158
Ailanthus altissima,48.96637,1.56587
Ailanthus altissima,43.30582,5.39722
Ailanthus altissima,48.93184,2.28931
Ailanthus altissima,43.21,-71.536111
Ailanthus altissima,45.64915,0.16282
Ailanthus altissima,43.90674,4.23677
Ailanthus altissima,48.8291,2.29324
Ailanthus altissima,48.63879,2.41391
Ailanthus altissima,53.09162,-2.37475
Ailanthus altissima,46.96452,-1.5816
Ailanthus altissima,44.56191,2.30743
Ailanthus altissima,48.88173,2.11368
Ailanthus altissima,50.461233,4.097686
Ailanthus altissima,52.560596,13.390961
Ailanthus altissima,45.75236,3.08317
Ailanthus altissima,44.408768,8.932228
Ailanthus altissima,51.03345,3.72034
Ailanthus altissima,38.64,-1.01
Ailanthus altissima,34.138658,-118.167405
Ailanthus altissima,-35.36621403428367,149.25974200000002
Ailanthus altissima,48.0327,0.18483
Ailanthus altissima,34.141631,-118.167487
Ailanthus altissima,45.34671,5.49046
Ailanthus altissima,53.508366,10.257969
Ailanthus altissima,38.41,-0.84
Ailanthus altissima,39.1444,-76.4864
Ailanthus altissima,43.44701,3.64084
Ailanthus altissima,39.144444,-76.486389
Ailanthus altissima,43.38551,3.54409
Ailanthus altissima,48.19417,16.49639
Ailanthus altissima,39.814332,-76.330051
Ailanthus altissima,41.086302,-81.488174
Ailanthus altissima,47.733665,17.036533
Ailanthus altissima,50.495862,5.102162
Ailanthus altissima,48.2491,16.3679
Ailanthus altissima,51.933859,11.212983
Ailanthus altissima,49.24372,2.51942
Ailanthus altissima,40.959805,28.822922
Ailanthus altissima,48.88631,2.35142
Ailanthus altissima,45.43671,5.49449
Ailanthus altissima,45.75239,3.08334
Ailanthus altissima,41.060421,-81.355066
Ailanthus altissima,50.86199,3.60908
Ailanthus altissima,49.343702,8.550839
Ailanthus altissima,52.07147,1.42758
Ailanthus altissima,48.89398,2.38367
Ailanthus altissima,39.144369,-76.486367
Ailanthus altissima,45.75279,3.0827
Ailanthus altissima,48.59355,7.75699
Ailanthus altissima,50.78802,4.34062
Ailanthus altissima,43.56805,2.89418
Ailanthus altissima,46.413254,11.246028
Ailanthus altissima,48.8669,2.38546
Ailanthus altissima,47.5889,1.31822
Ailanthus altissima,56.543194,16.445296
Ailanthus altissima,43.5828,3.09577
Ailanthus altissima,45.74712,-1.18209
Ailanthus altissima,56.771584,16.594848
Ailanthus altissima,35.169601,136.905594
Ailanthus altissima,48.58874,7.7706
Ailanthus altissima,43.96958,3.71849
Ailanthus altissima,56.543184,16.445233
Ailanthus altissima,51.18101,5.14129
Ailanthus altissima,47.58505,1.33042
Ailanthus altissima,45.75296,3.08261
Ailanthus altissima,47.58029,1.31029
Ailanthus altissima,47.5839,1.32538
Ailanthus altissima,48.83034,2.11229
Ailanthus altissima,50.73587,3.56862
Ailanthus altissima,47.58524,1.32255
Ailanthus altissima,43.64919,4.79694
Ailanthus altissima,50.75206,4.34064
Ailanthus altissima,50.91814,4.13434
Ailanthus altissima,38.37,-0.86
Ailanthus altissima,41.1295,-81.483333
Ailanthus altissima,38.55,-0.84
Ailanthus altissima,38.63167,-121.23556
Ailanthus altissima,47.48219,-0.52004
Ailanthus altissima,47.51217,0.67458
Ailanthus altissima,38.56,-0.84
Ailanthus altissima,45.8807,5.77259
Ailanthus altissima,51.28441,3.07895
Ailanthus altissima,50.82397,4.39737
Ailanthus altissima,44.97761,5.85483
Ailanthus altissima,38.83,-0.51
Ailanthus altissima,38.55,-0.86
Ailanthus altissima,51.28377,3.02163
Ailanthus altissima,49,8.4
Ailanthus altissima,50.411378,3.862221
Ailanthus altissima,-39.350285,176.908005
Ailanthus altissima,43.27749,5.40116
Ailanthus altissima,-32.081400029622145,115.76900000000002
Ailanthus altissima,-32.08138902962213,115.76916700000002
Ailanthus altissima,38.79,-0.62
Ailanthus altissima,38.79,-0.63
Ailanthus altissima,38.81,-0.58
Ailanthus altissima,38.79,-0.64
Ailanthus altissima,38.8,-0.62
Ailanthus altissima,51.21949,4.34037
Ailanthus altissima,38.8,-0.59
Ailanthus altissima,-31.142420028156888,150.911548
Ailanthus altissima,-29.0771,26.2483
Ailanthus altissima,-31.2349870283033,150.81823899999998
Ailanthus altissima,48.71326,7.41953
Ailanthus altissima,43.66989,-1.27874
Ailanthus altissima,48.43526,2.9324
Ailanthus altissima,45.17208,5.22797
Ailanthus altissima,47.42219,0.67848
Ailanthus altissima,44.108172,10.403898
Ailanthus altissima,44.19158,10.199807
Ailanthus altissima,43.94804,10.5249
Ailanthus altissima,44.018146,10.694767
Ailanthus altissima,43.947371,10.286437
Ailanthus altissima,44.03788,10.3747
Ailanthus altissima,43.430803,9.898993
Ailanthus altissima,43.899723,10.539122
Ailanthus altissima,44.010372,10.593615
Ailanthus altissima,44.16983,10.348939
Ailanthus altissima,44.106696,10.52465
Ailanthus altissima,43.73166,4.2157
Ailanthus altissima,49.2836,3.91976
Ailanthus altissima,48.8729,4.29917
Ailanthus altissima,38.68,-0.38
Ailanthus altissima,48.9069,4.31094
Ailanthus altissima,38.72,-0.68
Ailanthus altissima,48.9699,4.38589
Ailanthus altissima,48.9838,4.52133
Ailanthus altissima,48.9566,4.41653
Ailanthus altissima,-37.75550003705103,144.9341
Ailanthus altissima,48.8389,4.20869
Ailanthus altissima,44.09933,4.02374
Ailanthus altissima,46.96955,5.43366
Ailanthus altissima,44.63899,4.8285
Ailanthus altissima,38.67,-0.41
Ailanthus altissima,48.888,4.34212
Ailanthus altissima,48.9298,4.33142
Ailanthus altissima,-36.953056,174.898056
Ailanthus altissima,47.55483,7.05731
Ailanthus altissima,47.55938,6.92451
Ailanthus altissima,38.64,-0.85
Ailanthus altissima,38.67,-0.56
Ailanthus altissima,38.72,-0.64
Ailanthus altissima,38.76,-0.42
Ailanthus altissima,-33.685612032002545,150.904294
Ailanthus altissima,38.98,-0.37
Ailanthus altissima,38.32,-0.77
Ailanthus altissima,38.61,-0.49
Ailanthus altissima,39,-0.37
Ailanthus altissima,38.72,-0.65
Ailanthus altissima,38.6,-0.99
Ailanthus altissima,49.72,9.96
Ailanthus altissima,38.65,-0.88
Ailanthus altissima,38.94,-0.24
Ailanthus altissima,49.72,10.12
Ailanthus altissima,-34.54996103320626,148.358974
Ailanthus altissima,39.6,-0.67
Ailanthus altissima,38.7,-0.46
Ailanthus altissima,30.573219,-98.279539
Ailanthus altissima,-26.125,27.875
Ailanthus altissima,-33.13691703120815,149.90394400000002
Ailanthus altissima,38.65,-1.01
Ailanthus altissima,39.52,-0.5
Ailanthus altissima,39.05,-0.48
Ailanthus altissima,49.82,9.87
Ailanthus altissima,47.9182,0.857113
Ailanthus altissima,43.78889,4.22323
Ailanthus altissima,48.4348,3.33799
Ailanthus altissima,41.97398,8.84453
Ailanthus altissima,41.41623,9.14844
Ailanthus altissima,38.71,-0.76
Ailanthus altissima,50.89092,4.70298
Ailanthus altissima,50.097626,8.712351
Ailanthus altissima,48.0755,0.21632
Ailanthus altissima,42.49481,3.06073
Ailanthus altissima,39.04,-0.48
Ailanthus altissima,49.1073,2.42305
Ailanthus altissima,48.1844,1.5802
Ailanthus altissima,44.00693,4.93295
Ailanthus altissima,39.42,-0.78
Ailanthus altissima,43.63437,5.54006
Ailanthus altissima,39.43,-0.79
Ailanthus altissima,50.233333,7.583333
Ailanthus altissima,50.21,10.09
Ailanthus altissima,32.035555,118.83967
Ailanthus altissima,51.065887,11.755114
Ailanthus altissima,38.71,-0.53
Ailanthus altissima,39.43,-0.78
Ailanthus altissima,38.72,-0.53
Ailanthus altissima,49.1249,2.37123
Ailanthus altissima,-33.92097203233631,150.90393
Ailanthus altissima,49.0379,2.19951
Ailanthus altissima,45.71918,4.86422
Ailanthus altissima,45.61379,5.63085
Ailanthus altissima,43.70553,3.35431
Ailanthus altissima,38.5,-0.81
Ailanthus altissima,51.44165,-2.71719
Ailanthus altissima,44.24133,1.15511
Ailanthus altissima,32.43775,-93.675722
Ailanthus altissima,45.807,4.99598
Ailanthus altissima,45.7801,3.0634
Ailanthus altissima,43.83464,4.42973
Ailanthus altissima,50.004166,8.142777
Ailanthus altissima,51.09796,2.5701
Ailanthus altissima,39.37,-0.8
Ailanthus altissima,39.37,-0.78
Ailanthus altissima,43.90047,3.70333
Ailanthus altissima,51.44032,-2.71357
Ailanthus altissima,43.60818,3.87945
Ailanthus altissima,39.38,-0.78
Ailanthus altissima,45.61671,5.5026
Ailanthus altissima,43.213,140.919
Ailanthus altissima,38.6,-0.59
Ailanthus altissima,45.77655,3.06639
Ailanthus altissima,49.064,1.70483
Ailanthus altissima,43.65055,3.86544
Ailanthus altissima,44.0922,0.81431
Ailanthus altissima,48.96792,1.70243
Ailanthus altissima,48.85735,2.39895
Ailanthus altissima,47.026,3.03317
Ailanthus altissima,48.4007,2.4663
Ailanthus altissima,48.88835,2.33553
Ailanthus altissima,35.6556,139.71211
Ailanthus altissima,43.50415,6.89508
Ailanthus altissima,48.1516,2.26118
Ailanthus altissima,49.0678,1.86843
Ailanthus altissima,49.82,9.96
Ailanthus altissima,46.06953,5.39379
Ailanthus altissima,49.77,10.04
Ailanthus altissima,46.8884,2.71947
Ailanthus altissima,46.08134,4.74707
Ailanthus altissima,51.05135,3.70583
Ailanthus altissima,49.77,10.21
Ailanthus altissima,49.77,9.96
Ailanthus altissima,44.19993,4.05147
Ailanthus altissima,46.8237,2.91223
Ailanthus altissima,51.09485,2.66303
Ailanthus altissima,48.3148,2.0045
Ailanthus altissima,48.4554,2.04775
Ailanthus altissima,51.09965,2.68427
Ailanthus altissima,39.33921,-7.89763
Ailanthus altissima,45.89702,4.99924
Ailanthus altissima,48.3632,2.40567
Ailanthus altissima,46.1693,4.87951
Ailanthus altissima,48.97166,2.11215
Ailanthus altissima,48.3525,1.99277
Ailanthus altissima,48.87488,2.36369
Ailanthus altissima,49.1184,1.69849
Ailanthus altissima,48.83888,2.40418
Ailanthus altissima,51.09882,2.62718
Ailanthus altissima,41.710289,-73.938028
Ailanthus altissima,46.15378,5.65674
Ailanthus altissima,45.8092,4.86726
Ailanthus altissima,48.5723,2.45926
Ailanthus altissima,47.0695,1.36208
Ailanthus altissima,47.72002,7.47063
Ailanthus altissima,46.16708,5.00908
Ailanthus altissima,46.69263,-2.30373
Ailanthus altissima,48.4111,1.99143
Ailanthus altissima,48.83073,2.3471
Ailanthus altissima,51.23135,3.74621
Ailanthus altissima,50.85951,4.68145
Ailanthus altissima,51.05143,3.72009
Ailanthus altissima,50.429679,4.380058
Ailanthus altissima,48.70187,2.11673
Ailanthus altissima,43.65625,1.69866
Ailanthus altissima,45.7907,5.76807
Ailanthus altissima,48.01389,16.30528
Ailanthus altissima,51.32733,4.28292
Ailanthus altissima,47.6477,2.74222
Ailanthus altissima,48.6131,7.68283
Ailanthus altissima,49.0829,1.6313
Ailanthus altissima,45.07947,5.35142
Ailanthus altissima,48.82491,2.35416
Ailanthus altissima,38.61,-0.91
Ailanthus altissima,45.98468,5.13164
Ailanthus altissima,38.61,-0.84
Ailanthus altissima,51.32727,4.22553
Ailanthus altissima,44.97081,-0.10835
Ailanthus altissima,45.77956,3.06239
Ailanthus altissima,48.97446,3.34149
Ailanthus altissima,38.68,-0.92
Ailanthus altissima,45.70672,5.50667
Ailanthus altissima,45.78044,3.0631
Ailanthus altissima,48.81414,2.34592
Ailanthus altissima,48.15417,16.42111
Ailanthus altissima,39.59947,2.92425
Ailanthus altissima,43.59506,3.90985
Ailanthus altissima,38.68,-0.91
Ailanthus altissima,48.80379,2.61914
Ailanthus altissima,45.77868,3.06379
Ailanthus altissima,48.6762,2.04962
Ailanthus altissima,47.489326,19.047245
Ailanthus altissima,48.5786,2.50045
Ailanthus altissima,51.21525,5.37087
Ailanthus altissima,45.77447,3.06821
Ailanthus altissima,40.868056,-73.881111
Ailanthus altissima,48.86381,2.28988
Ailanthus altissima,51.804746,11.025469
Ailanthus altissima,48.6869,2.30681
Ailanthus altissima,45.77732,3.06973
Ailanthus altissima,40.168717,-80.216375
Ailanthus altissima,51.11012,3.76925
Ailanthus altissima,40.20552,-8.35508
Ailanthus altissima,45.97378,5.64806
Ailanthus altissima,48.88606,2.75971
Ailanthus altissima,40.171978,-80.216008
Ailanthus altissima,43.74764,1.82073
Ailanthus altissima,40.8681,-63.881100000000004
Ailanthus altissima,51.09357,2.57741
Ailanthus altissima,47.62499,7.59602
Ailanthus altissima,49.477959,8.567448
Ailanthus altissima,38.69,-0.51
Ailanthus altissima,43.91909,4.80543
Ailanthus altissima,56.354432,16.411178
Ailanthus altissima,49.77,9.54
Ailanthus altissima,48.7281,2.27033
Ailanthus altissima,51.00226,3.77063
Ailanthus altissima,49.992221,8.27611
Ailanthus altissima,48.82439,2.39917
Ailanthus altissima,51.03819,4.96781
Ailanthus altissima,39.23363,-8.67481
Ailanthus altissima,39.515555999073705,-121.55583300000002
Ailanthus altissima,51.839741,12.235549
Ailanthus altissima,45.70387,-121.47637
Ailanthus altissima,48.17,11.24
Ailanthus altissima,48.2175,16.30944
Ailanthus altissima,48.7092,2.27705
Ailanthus altissima,48.23175,16.419573
Ailanthus altissima,-33.47027803169344,150.173139
Ailanthus altissima,38.39,-0.83
Ailanthus altissima,38.49,-0.83
Ailanthus altissima,49.564045,8.41836
Ailanthus altissima,49.455208,8.573307
Ailanthus altissima,51.06057,3.74849
Ailanthus altissima,49.05456,1.4266
Ailanthus altissima,50.533917,5.245819
Ailanthus altissima,48.579,2.26532
Ailanthus altissima,48.0425,16.49639
Ailanthus altissima,48.7078,2.31037
Ailanthus altissima,45.77726,3.07084
Ailanthus altissima,49.385391,8.295107
Ailanthus altissima,50.977886,11.02581
Ailanthus altissima,49.150055,7.911911
Ailanthus altissima,39.35,-0.71
Ailanthus altissima,39.56,-0.39
Ailanthus altissima,40.475263,-74.437677
Ailanthus altissima,38.58,-0.79
Ailanthus altissima,39.5,-0.45
Ailanthus altissima,-26.625,27.125
Ailanthus altissima,-22.875,29.875
Ailanthus altissima,50.93591,4.0489
Ailanthus altissima,48.85903,2.40497
Ailanthus altissima,-34.013538032466386,151.21856699999998
Ailanthus altissima,38.8,-0.61
Ailanthus altissima,37.754803,27.40707
Ailanthus altissima,38.55,-0.8
Ailanthus altissima,38.5,-0.8
Ailanthus altissima,50.452565,3.978365
Ailanthus altissima,38.56,-0.8
Ailanthus altissima,40.001476,116.396339
Ailanthus altissima,39.69,-0.33
Ailanthus altissima,45.14264,1.55223
Ailanthus altissima,39.41,-0.75
Ailanthus altissima,48.34514,2.79755
Ailanthus altissima,39.42,-0.42
Ailanthus altissima,-38.088699,-61.932789
Ailanthus altissima,48.25517,2.7979
Ailanthus altissima,38.57,-0.8
Ailanthus altissima,45.08208,5.22438
Ailanthus altissima,48.07422,-1.63508
Ailanthus altissima,47.18077,-1.4258
Ailanthus altissima,44.59573,-0.59211
Ailanthus altissima,47.67692,5.99935
Ailanthus altissima,38.140413,15.043777
Ailanthus altissima,48.8342,2.10734
Ailanthus altissima,48.8259,4.24728
Ailanthus altissima,-34.7514,149.7269
Ailanthus altissima,47.73918,6.93777
Ailanthus altissima,47.4036,6.11675
Ailanthus altissima,47.49355,6.12199
Ailanthus altissima,43.30204,2.32256
Ailanthus altissima,47.40708,5.98425
Ailanthus altissima,-34.7514,149.727
Ailanthus altissima,48.776558,1.804461
Ailanthus altissima,39.46,-1.36
Ailanthus altissima,45.08904,4.84321
Ailanthus altissima,44.64618,4.3242
Ailanthus altissima,38.77,0.14
Ailanthus altissima,39.38,-1.4
Ailanthus altissima,-37.20160003646525,145.7116
Ailanthus altissima,38.69,-0.75
Ailanthus altissima,-39.9362,175.058
Ailanthus altissima,45.78747,5.89671
Ailanthus altissima,39.1,-1.05
Ailanthus altissima,38.68,-0.78
Ailanthus altissima,45.69748,5.89199
Ailanthus altissima,38.71,-0.71
Ailanthus altissima,39.13,-1.09
Ailanthus altissima,49.02364,12.08153
Ailanthus altissima,39.55,-0.53
Ailanthus altissima,38.63,-0.75
Ailanthus altissima,38.63,-0.76
Ailanthus altissima,39.57,-0.52
Ailanthus altissima,39.58,-0.39
Ailanthus altissima,39.02,-1.08
Ailanthus altissima,39.23,-1.09
Ailanthus altissima,38.67,-0.82
Ailanthus altissima,38.76,-0.84
Ailanthus altissima,39.57,-0.39
Ailanthus altissima,39.57,-0.38
Ailanthus altissima,43.66261,3.55776
Ailanthus altissima,38.71,-0.64
Ailanthus altissima,43.75103,3.8069
Ailanthus altissima,39.55,-0.63
Ailanthus altissima,39.54,-0.6
Ailanthus altissima,38.68,-0.47
Ailanthus altissima,39.68,-0.42
Ailanthus altissima,-31.523151028756477,150.796372
Ailanthus altissima,43.97503,3.18934
Ailanthus altissima,39.65,-0.41
Ailanthus altissima,39.54,-0.62
Ailanthus altissima,39.44,-0.92
Ailanthus altissima,39.55,-0.62
Ailanthus altissima,49.0513,2.21471
Ailanthus altissima,39.55,-1.37
Ailanthus altissima,39.55,-0.6
Ailanthus altissima,52.23957,0.23199
Ailanthus altissima,44.075591,9.795599
Ailanthus altissima,48.06222,16.29472
Ailanthus altissima,44.819,4.83436
Ailanthus altissima,44.72899,4.83142
Ailanthus altissima,48.8724,2.22197
Ailanthus altissima,50.7157,4.05747
Ailanthus altissima,39.53,-1.5
Ailanthus altissima,51.576328,11.828765
Ailanthus altissima,48.8571,2.26269
Ailanthus altissima,39.55,-0.59
Ailanthus altissima,39.09,-1.1
Ailanthus altissima,51.1356,2.68297
Ailanthus altissima,39.66,-0.41
Ailanthus altissima,49.0216,2.27356
Ailanthus altissima,46.7248,2.46934
Ailanthus altissima,48.8989,2.25205
Ailanthus altissima,39.66,-0.43
Ailanthus altissima,56.354362,16.410801
Ailanthus altissima,39.69,-0.41
Ailanthus altissima,48.17917,16.39722
Ailanthus altissima,34.26611,-118.36972
Ailanthus altissima,48.8643,2.14264
Ailanthus altissima,50.535233,5.248826
Ailanthus altissima,42.76,-3.07
Ailanthus altissima,40.46,-0.3
Ailanthus altissima,47.990612,7.752228
Ailanthus altissima,43.59922,3.80511
Ailanthus altissima,22.124,-159.663
Ailanthus altissima,46.8572,2.21308
Ailanthus altissima,39.06,-1.05
Ailanthus altissima,42.3,9.15
Ailanthus altissima,43.63889,3.80754
Ailanthus altissima,43.90057,3.50566
Ailanthus altissima,43.66318,3.79017
Ailanthus altissima,51.372047,12.538061
Ailanthus altissima,40.47,-0.3
Ailanthus altissima,34.93139,-119.41239
Ailanthus altissima,46.8272,2.19327
Ailanthus altissima,42.58333,8.83333
Ailanthus altissima,50.493347,5.095881
Ailanthus altissima,43.63932,3.80065
Ailanthus altissima,34.931389,-119.412389
Ailanthus altissima,43.67913,3.83794
Ailanthus altissima,40.46,-0.31
Ailanthus altissima,49.974902,8.291448
Ailanthus altissima,50.024902,8.20811
Ailanthus altissima,43.62871,3.81507
Ailanthus altissima,48.1723,1.62936
Ailanthus altissima,49.0307,3.92365
Ailanthus altissima,48.79181,2.11521
Ailanthus altissima,38.6,-0.41
Ailanthus altissima,49.38821,5.96111
Ailanthus altissima,53.27196,-2.07643
Ailanthus altissima,49.1603,1.85425
Ailanthus altissima,38.69,-0.72
Ailanthus altissima,38.72,-0.62
Ailanthus altissima,52.33632,1.59488
Ailanthus altissima,38.64123,-8.21689
Ailanthus altissima,31.2,29.95
Ailanthus altissima,48.927,2.21664
Ailanthus altissima,51.06064,3.76275
Ailanthus altissima,42.769472,-84.390667
Ailanthus altissima,44.10777,3.94662
Ailanthus altissima,48.3302,2.15296
Ailanthus altissima,39.43441,-8.8257
Ailanthus altissima,43.45603,3.43065
Ailanthus altissima,48.3643,3.09241
Ailanthus altissima,50.86391,4.71699
Ailanthus altissima,38.46233,-75.74753
Ailanthus altissima,43.6128,3.8177
Ailanthus altissima,44.23905,3.98606
Ailanthus altissima,39.5,-0.4
Ailanthus altissima,41.2754,-72.5617
Ailanthus altissima,48.93,2.35817
Ailanthus altissima,41.275444,-72.561722
Ailanthus altissima,44.15063,4.01309
Ailanthus altissima,49.707777,8.14361
Ailanthus altissima,44.1274,3.89015
Ailanthus altissima,44.1589,3.97546
Ailanthus altissima,47.7085,0.071005
Ailanthus altissima,35.40321,139.48125
Ailanthus altissima,38.63,-0.77
Ailanthus altissima,55.72289,13.19135
Ailanthus altissima,51.482891,11.965705
Ailanthus altissima,48.0205,4.13654
Ailanthus altissima,48.8626,2.39673
Ailanthus altissima,48.753,2.25529
Ailanthus altissima,48.76111,21.23917
Ailanthus altissima,38.63,-0.54
Ailanthus altissima,50.98996,4.09126
Ailanthus altissima,52.2831,-2.10403
Ailanthus altissima,51.16376,3.14664
Ailanthus altissima,48.9691,2.25387
Ailanthus altissima,48.9963,2.15326
Ailanthus altissima,39.735804,-104.973567
Ailanthus altissima,48.9379,1.94879
Ailanthus altissima,-33.89367103229781,151.14276
Ailanthus altissima,50.623712,5.580041
Ailanthus altissima,48.3487,2.03638
Ailanthus altissima,53.7485,11.4153
Ailanthus altissima,50.408101,4.3818530000000004
Ailanthus altissima,49.1587,2.06782
Ailanthus altissima,38.64,-0.77
Ailanthus altissima,48.8351,2.04276
Ailanthus altissima,41.119639,-81.493334
Ailanthus altissima,49.0912,1.90626
Ailanthus altissima,48.715,4.95521
Ailanthus altissima,51.06963,3.76264
Ailanthus altissima,38.62,-0.75
Ailanthus altissima,36.0975,140.16319
Ailanthus altissima,48.9691,2.34436
Ailanthus altissima,38.7,-0.74
Ailanthus altissima,32.74722,-117.17724
Ailanthus altissima,52.638271,13.466835
Ailanthus altissima,38.68,-0.72
Ailanthus altissima,38.7,-0.75
Ailanthus altissima,38.77,-0.07
Ailanthus altissima,48.4278,2.15046
Ailanthus altissima,38.62,-0.76
Ailanthus altissima,48.6687,2.37248
Ailanthus altissima,48.9529,2.24845
Ailanthus altissima,39.4,-0.4
Ailanthus altissima,50.612755,5.549678
Ailanthus altissima,50.608619,5.614201
Ailanthus altissima,48.24,16.3775
Ailanthus altissima,49.729721,8.429721
Ailanthus altissima,47.9295,2.85028
Ailanthus altissima,39.15,-0.44
Ailanthus altissima,39.14,-0.46
Ailanthus altissima,48.7203,2.46206
Ailanthus altissima,38.67,-0.83
Ailanthus altissima,51.01498,3.63509
Ailanthus altissima,50.685333,5.643958
Ailanthus altissima,39.47,-0.58
Ailanthus altissima,48.3825,2.46446
Ailanthus altissima,50.468038,4.899524
Ailanthus altissima,48.83499,2.39212
Ailanthus altissima,48.3125,3.77308
Ailanthus altissima,51.0148,3.60659
Ailanthus altissima,38.69,-0.77
Ailanthus altissima,47.2124,0.128845
Ailanthus altissima,38.61,-0.81
Ailanthus altissima,39.6,-0.93
Ailanthus altissima,38.62,-0.77
Ailanthus altissima,38.69,-0.84
Ailanthus altissima,39.49,-0.44
Ailanthus altissima,49.03524,5.66728
Ailanthus altissima,48.92917,2.35737
Ailanthus altissima,50.620346,3.3434
Ailanthus altissima,49.947499,10.338888
Ailanthus altissima,49.488811,8.465916
Ailanthus altissima,50.60564,3.43127
Ailanthus altissima,38.66,-0.76
Ailanthus altissima,47.8,13
Ailanthus altissima,38.65,-0.76
Ailanthus altissima,39.85,-0.49
Ailanthus altissima,39.86,-0.46
Ailanthus altissima,38.68,-0.48
Ailanthus altissima,38.7,-0.91
Ailanthus altissima,48.19139,16.33889
Ailanthus altissima,39,-0.48
Ailanthus altissima,39.47,-0.51
Ailanthus altissima,38.64,-0.74
Ailanthus altissima,38.63,-0.81
Ailanthus altissima,50.631913,5.561131
Ailanthus altissima,48.8845,2.54276
Ailanthus altissima,50.92424,5.70598
Ailanthus altissima,38.46,-0.77
Ailanthus altissima,39.86,-0.48
Ailanthus altissima,-29.878722026122915,151.128958
Ailanthus altissima,44.06232,4.47161
Ailanthus altissima,38.66,-0.87
Ailanthus altissima,47.47484,-0.54667
Ailanthus altissima,39.35,-0.47
Ailanthus altissima,44.06221,4.47438
Ailanthus altissima,38.79,0.03
Ailanthus altissima,38.62,-0.74
Ailanthus altissima,38.63,-0.82
Ailanthus altissima,38.61,-0.83
Ailanthus altissima,38.6,-0.72
Ailanthus altissima,38.62,-0.85
Ailanthus altissima,38.62,-0.83
Ailanthus altissima,47.68027,0.13383
Ailanthus altissima,38.59,-0.91
Ailanthus altissima,47.31712,0.02075
Ailanthus altissima,38.57,-0.84
Ailanthus altissima,38.6,-0.92
Ailanthus altissima,49.29839,5.95596
Ailanthus altissima,49.77,9.91
Ailanthus altissima,50.27,10.07
Ailanthus altissima,49.79,9.88
Ailanthus altissima,43.742106,10.343478
Ailanthus altissima,44.133635,9.638981
Ailanthus altissima,-35.70219103470898,150.21254200000004
Ailanthus altissima,48.8454,2.35127
Ailanthus altissima,46.51956,5.41356
Ailanthus altissima,48.5386,2.324
Ailanthus altissima,46.19185,-1.3459
Ailanthus altissima,50.593571,5.449217
Ailanthus altissima,-33.72385003205705,151.152485
Ailanthus altissima,-35.37265703429195,149.248288
Ailanthus altissima,-29.774994025953486,151.430701
Ailanthus altissima,-35.37494703429488,149.25358
Ailanthus altissima,-35.379327034300495,149.25072999999998
Ailanthus altissima,-33.931833032351605,150.860034
Ailanthus altissima,-35.37430003429405,149.254443
Ailanthus altissima,39.515860000000004,-8.96908
Ailanthus altissima,43.81977,5.29961
Ailanthus altissima,-33.118061031180474,150.142291
Ailanthus altissima,45.26689,4.97664
Ailanthus altissima,49.0043,2.46882
Ailanthus altissima,48.8289,4.56754
